"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000152804","ENSG00000152804","3087","HHEX","chr10",-0.271966844717914,5.34787441444177,-6.80852799511622,1.00234702520433e-10,8.22165394459628e-09,13.9015949459954
"ENSG00000134830","ENSG00000134830","27202","C5AR2","chr19",-0.431744660480298,7.01930133949843,-6.80215936271108,1.03938643705166e-10,8.44338169907456e-09,13.8795418729313
"ENSG00000125772","ENSG00000125772","56261","GPCPD1","chr20",0.316577291277258,8.8850794032053,6.78443153772755,1.14973320355881e-10,9.24512460064129e-09,13.8232023625242
"ENSG00000171813","ENSG00000171813","170394","PWWP2B","chr10",-0.375865675331171,3.00123046245413,-6.76057128123767,1.31663786216725e-10,1.03336362032492e-08,13.7467952844781
"ENSG00000136305","ENSG00000136305","27141","CIDEB","chr14",-0.316956721684599,4.54646738873618,-6.77201177293612,1.23383022851472e-10,9.74205590671231e-09,13.7193081610016
"ENSG00000105366","ENSG00000105366","27181","SIGLEC8","chr19",-1.13736667273913,0.713718564723638,-6.78127357923269,1.17056557134204e-10,9.35524569730493e-09,13.6912236718189
"ENSG00000185651","ENSG00000185651","7332","UBE2L3","chr22",-0.244618385167464,4.8991383503125,-6.74759825061126,1.41716817616029e-10,1.09910196952266e-08,13.5721570536903
"ENSG00000160194","ENSG00000160194","4731","NDUFV3","chr21",-0.217235556332139,5.09596572621184,-6.74839725114454,1.41076402101818e-10,1.09910196952266e-08,13.5720397284594
"ENSG00000179010","ENSG00000179010","93621","MRFAP1","chr4",-0.328139585230095,6.45388770900578,-6.73446963765589,1.52658775223135e-10,1.17699915697037e-08,13.4963601659068
"ENSG00000125740","ENSG00000125740","2354","FOSB","chr19",1.33701485951307,-0.141351018211298,6.91006623879579,5.60498442279999e-11,4.89763538864263e-09,13.4673522079235
"ENSG00000173614","ENSG00000173614","64802","NMNAT1","chr1",-0.246541272321791,3.95469332040881,-6.71352917411619,1.71855152995693e-10,1.29664276781148e-08,13.4275197033119
"ENSG00000115685","ENSG00000115685","5510","PPP1R7","chr2",-0.282148846476601,4.55769036272738,-6.7143403998589,1.71069102442892e-10,1.29664276781148e-08,13.3991858158564
"ENSG00000149269","ENSG00000149269","5058","PAK1","chr11",-0.313435822037099,7.39292734934257,-6.71324242414706,1.72133853360187e-10,1.29664276781148e-08,13.3959699500818
"ENSG00000179921","ENSG00000179921","151306","GPBAR1","chr2",-0.409106672956936,3.32728616829669,-6.69414166256381,1.91735035333166e-10,1.43604063320674e-08,13.3587582216733
"ENSG00000080823","ENSG00000080823","5891","MOK","chr14",1.02677281216575,0.977655045035208,6.72579621247467,1.60339336163346e-10,1.228986946838e-08,13.2744936434634
"ENSG00000143333","ENSG00000143333","6004","RGS16","chr1",0.771441394190507,0.259921339988649,6.77631529276271,1.204026261129e-10,9.56434679067747e-09,13.2741453857492
"ENSG00000176595","ENSG00000176595","9920","KBTBD11","chr8",-0.303455203492017,4.89332802232537,-6.67453367556988,2.14138925633163e-10,1.59472664674651e-08,13.1704227209913
"ENSG00000128284","ENSG00000128284","80833","APOL3","chr22",-0.360865100760278,6.32264297341997,-6.67290367379038,2.16113288532139e-10,1.60033721626596e-08,13.1576165301051
"ENSG00000187796","ENSG00000187796","64170","CARD9","chr9",-0.410760108141299,4.08145865496657,-6.66341859476811,2.27962580286461e-10,1.67859861787339e-08,13.1386006037505
"ENSG00000135679","ENSG00000135679","4193","MDM2","chr12",0.335023106197242,7.84782609328398,6.65893048744805,2.33789887676814e-10,1.71189053507262e-08,13.1055544300331
"ENSG00000137752","ENSG00000137752","834","CASP1","chr11",-0.307631341407025,7.85972265732035,-6.64828978126033,2.48197523349412e-10,1.80729163252264e-08,13.0516565257183
"ENSG00000166428","ENSG00000166428","122618","PLD4","chr14",-0.551036660382446,2.06024370030364,-6.62378168402907,2.84786540461941e-10,2.00682644399713e-08,13.041636392274
"ENSG00000138071","ENSG00000138071","10097","ACTR2","chr2",-0.28538058702723,9.01776315180039,-6.63642036353493,2.65300520437517e-10,1.90016061277297e-08,13.0178068974434
"ENSG00000226328","ENSG00000226328","100506714","NUP50-DT","chr22",-0.35826222944569,4.25987797948024,-6.6407304133625,2.58960054457555e-10,1.87524278109126e-08,13.0098276991106
"ENSG00000123416","ENSG00000123416","10376","TUBA1B","chr12",-0.250653784435825,5.92067906650171,-6.63971841590991,2.60435269826655e-10,1.87556323165823e-08,12.9714642208379
"ENSG00000130303","ENSG00000130303","684","BST2","chr19",-0.397931005818001,5.18468750521956,-6.6289512715002,2.76651705481128e-10,1.97069233898975e-08,12.9153609521143
"ENSG00000102763","ENSG00000102763","23078","VWA8","chr13",0.291179602792628,5.76787593889924,6.62489355203139,2.83017289014781e-10,2.00513924709013e-08,12.8891853677819
"ENSG00000090273","ENSG00000090273","10726","NUDC","chr1",-0.316529889709485,3.82622598056864,-6.61141925864091,3.05205985908993e-10,2.12783769005807e-08,12.8751655280002
"ENSG00000185862","ENSG00000185862","2124","EVI2B","chr17",-0.325029709298446,7.66358704179948,-6.61345904163039,3.0174030970288e-10,2.11492526164473e-08,12.8557805244214
"ENSG00000151657","ENSG00000151657","22944","KIN","chr10",-0.172156740129901,5.10071354974527,-6.60036761090155,3.24674833772088e-10,2.25159420436548e-08,12.7613566311472
"ENSG00000108468","ENSG00000108468","10951","CBX1","chr17",-0.299813583582412,4.92953720234474,-6.58822417056493,3.47476370316642e-10,2.39703830828433e-08,12.6993071345006
"ENSG00000132122","ENSG00000132122","54558","SPATA6","chr1",0.506415237155059,3.40925865876831,6.56515266878316,3.95217219778547e-10,2.67243720751262e-08,12.6733356702192
"ENSG00000134684","ENSG00000134684","8565","YARS1","chr1",-0.265733198678248,4.52957206741253,-6.57751408671628,3.68888212504351e-10,2.53142293261494e-08,12.6533211016492
"ENSG00000204482","ENSG00000204482","7940","LST1","chr6",-0.309005031905616,7.80394466894664,-6.56471991093741,3.9617167922659e-10,2.67243720751262e-08,12.5965476831509
"ENSG00000107614","ENSG00000107614","1787","TRDMT1","chr10",0.274350235652902,5.57798773856872,6.57094506406746,3.82657484816851e-10,2.61223523619503e-08,12.5961839786505
"ENSG00000110318","ENSG00000110318","57562","CEP126","chr11",0.490484405843628,2.36355040017937,6.54014695903257,4.542514312974e-10,3.02227081726651e-08,12.595153374967
"ENSG00000197471","ENSG00000197471","6693","SPN","chr16",-0.325586636878833,6.157783251549,-6.56407733309612,3.97593084203068e-10,2.67243720751262e-08,12.5624185175241
"ENSG00000198034","ENSG00000198034","6191","RPS4X","chrX",-0.359964155736587,9.04659613459592,-6.53606133545482,4.64687687027206e-10,3.07609167366949e-08,12.4764575408742
"ENSG00000022277","ENSG00000022277","51507","RTF2","chr20",-0.298463146705695,6.69543763055373,-6.5463524401394,4.38839441573089e-10,2.93462681668289e-08,12.4724914052949
"ENSG00000166483","ENSG00000166483","7465","WEE1","chr11",0.368832626901506,3.45923964298303,6.52565281930694,4.92351767004174e-10,3.21057443289737e-08,12.4499264301116
"ENSG00000162174","ENSG00000162174","80150","ASRGL1","chr11",-0.411628145958187,2.5500550923918,-6.50744852580663,5.44678220913765e-10,3.51679676922006e-08,12.4074163054587
"ENSG00000188612","ENSG00000188612","6613","SUMO2","chr17",-0.26861347692775,5.23633246044089,-6.53391975757327,4.70251876291339e-10,3.08179567127529e-08,12.3989159883766
"ENSG00000163131","ENSG00000163131","1520","CTSS","chr1",-0.324039863556196,11.1032316136648,-6.50230618283219,5.60424342406919e-10,3.60072639996445e-08,12.3450443235922
"ENSG00000142409","ENSG00000142409","126208","ZNF787","chr19",-0.322612924240808,4.65101068446202,-6.51515172177259,5.21900785805656e-10,3.3864126730469e-08,12.3125897885036
"ENSG00000137094","ENSG00000137094","25822","DNAJB5","chr9",0.794472597927057,1.55325646421333,6.48992195311262,6.00204431396874e-10,3.83750218649699e-08,12.2549506815356
"ENSG00000133063","ENSG00000133063","1118","CHIT1","chr1",0.545978908656002,3.92066746167221,6.48807410972557,6.06373116188218e-10,3.85812254071795e-08,12.2196479764371
"ENSG00000177051","ENSG00000177051","23403","FBXO46","chr19",-0.289057542814511,2.68086412708796,-6.46503310873814,6.88724597115332e-10,4.25807230867484e-08,12.1776872359799
"ENSG00000023892","ENSG00000023892","50619","DEF6","chr6",-0.231687814582802,6.8862516121719,-6.48690910271237,6.10294251014295e-10,3.86431243866877e-08,12.1554441144814
"ENSG00000130312","ENSG00000130312","64981","MRPL34","chr19",-0.349885033996567,3.36090506686003,-6.47021844979299,6.6928315682462e-10,4.17728301738109e-08,12.1485033425585
"ENSG00000102172","ENSG00000102172","6611","SMS","chrX",-0.321384192406732,4.36995446898701,-6.47805562366532,6.40918198830427e-10,4.01938508711502e-08,12.1235767083154
"ENSG00000174238","ENSG00000174238","5306","PITPNA","chr17",-0.417500743071475,5.64683585725344,-6.48258640950136,6.25062328448683e-10,3.9387942014312e-08,12.1202828235548
"ENSG00000141933","ENSG00000141933","91978","TPGS1","chr19",-0.306510019091532,3.28925264293253,-6.45753411166192,7.1782557915521e-10,4.3760650539476e-08,12.0877147438089
"ENSG00000120949","ENSG00000120949","943","TNFRSF8","chr1",-0.358393157345693,3.61742937349602,-6.46075808066728,7.0516936568575e-10,4.33927458969161e-08,12.0786427838455
"ENSG00000103355","ENSG00000103355","260429","PRSS33","chr16",-1.17696467776092,-0.0672372365124335,-6.53431867692269,4.69210475544257e-10,3.08179567127529e-08,12.0728308134169
"ENSG00000007237","ENSG00000007237","8522","GAS7","chr17",0.459425532269175,6.92563661454083,6.46805820796536,6.77316158008252e-10,4.20738525261335e-08,12.0511511035705
"ENSG00000184588","ENSG00000184588","5142","PDE4B","chr1",0.196309215688244,7.11045731091819,6.45920509459208,7.11238258282128e-10,4.35616815481489e-08,12.0094943527162
"ENSG00000148296","ENSG00000148296","6838","SURF6","chr9",-0.228917874019708,4.49896117027545,-6.43852531964332,7.97112854739054e-10,4.81463510924644e-08,11.9064383902349
"ENSG00000168675","ENSG00000168675","753","LDLRAD4","chr18",0.229431452463195,5.39497664517973,6.44125054314546,7.85238692535818e-10,4.76487201067915e-08,11.8992064703324
"ENSG00000114503","ENSG00000114503","22916","NCBP2","chr3",-0.280986220650061,5.20476501410673,-6.43443533131561,8.15265167285588e-10,4.90168832459276e-08,11.8645072166302
"ENSG00000160255","ENSG00000160255","3689","ITGB2","chr21",-0.357100258362203,9.18201102595957,-6.39622512897047,1.00570188423907e-09,5.96458579037173e-08,11.7313152174203
"ENSG00000125991","ENSG00000125991","51614","ERGIC3","chr20",0.218530678518684,4.84385444244554,6.40429158512414,9.62168361974828e-10,5.75851174447674e-08,11.7136521610408
"ENSG00000137815","ENSG00000137815","23168","RTF1","chr15",-0.179014665768377,5.50024357006912,-6.39781761220797,9.96956968245172e-10,5.93959771944976e-08,11.6664850059834
"ENSG00000183323","ENSG00000183323","202243","CCDC125","chr5",-0.290068323783285,5.53858054540763,-6.38782078659999,1.05311589281891e-09,6.21765315638624e-08,11.6134221929356
"ENSG00000160789","ENSG00000160789","4000","LMNA","chr1",0.572681192914277,3.03943119511342,6.35804661948359,1.2394262474386e-09,7.03458474799064e-08,11.5972284022622
"ENSG00000158321","ENSG00000158321","26053","AUTS2","chr7",0.468464654283577,3.36931733931353,6.36097419562313,1.21975878851084e-09,6.98138796550723e-08,11.5873077865421
"ENSG00000170604","ENSG00000170604","26145","IRF2BP1","chr19",-0.317635264206713,3.18977206985267,-6.36165251943308,1.21524571292054e-09,6.98138796550723e-08,11.586411174776
"ENSG00000180549","ENSG00000180549","2529","FUT7","chr9",-0.436856853468361,5.17670750365824,-6.38127767059126,1.09154290290352e-09,6.41562907101187e-08,11.5828154683254
"ENSG00000226479","ENSG00000226479","79134","TMEM185B","chr2",-0.355712060995856,4.36339839659564,-6.37190380641137,1.14900408319101e-09,6.7232127314217e-08,11.5593479780944
"ENSG00000187474","ENSG00000187474","2359","FPR3","chr19",0.833537362501239,1.15337187015239,6.36156498315637,1.21582719337821e-09,6.98138796550723e-08,11.5458747584778
"ENSG00000026652","ENSG00000026652","56895","AGPAT4","chr6",0.329013902573292,4.48819660395868,6.36344151712402,1.20342150179148e-09,6.98138796550723e-08,11.511790874786
"ENSG00000116521","ENSG00000116521","10067","SCAMP3","chr1",-0.283727677770567,3.18938554822868,-6.34326846110139,1.34355728040082e-09,7.46186664161591e-08,11.4917983873514
"ENSG00000148297","ENSG00000148297","6837","MED22","chr9",-0.253110402564824,5.36693896814576,-6.36187889020827,1.21374325704603e-09,6.98138796550723e-08,11.4763374815975
"ENSG00000163041","ENSG00000163041","3020","H3-3A","chr1",-0.299490593672025,7.95679594312443,-6.35251825399672,1.27741848076764e-09,7.21686380492305e-08,11.4638786217264
"ENSG00000188186","ENSG00000188186","389541","LAMTOR4","chr7",-0.263849787963269,6.02266323291868,-6.35799331828054,1.23978719522838e-09,7.03458474799064e-08,11.4556302058087
"ENSG00000162302","ENSG00000162302","8986","RPS6KA4","chr11",-0.323430271527493,4.46431770513403,-6.35072581838173,1.28998019955801e-09,7.25655385219179e-08,11.4381219790454
"ENSG00000084754","ENSG00000084754","3030","HADHA","chr2",-0.257001684006148,6.79307983371688,-6.34993066062529,1.29559156603058e-09,7.25697378459948e-08,11.4232146598691
"ENSG00000154217","ENSG00000154217","26207","PITPNC1","chr17",-0.169311085548254,5.76523249723805,-6.34782208363794,1.31058790592583e-09,7.30973433317866e-08,11.4001962278703
"ENSG00000201321","ENSG00000201321","100169760","RNA5S9",NA,-1.23566104898951,1.63983524210028,-6.31331385679893,1.5816562591313e-09,8.71040696993022e-08,11.3883378858295
"ENSG00000147533","ENSG00000147533","51125","GOLGA7","chr8",-0.264167112877184,5.69314972963727,-6.33062910216107,1.43939482189176e-09,7.96039997069001e-08,11.3094099491788
"ENSG00000180891","ENSG00000180891","404093","CUEDC1","chr17",-0.333471692349849,3.85236068068046,-6.29301033462101,1.76610758882645e-09,9.64515506947843e-08,11.1742542690626
"ENSG00000137265","ENSG00000137265","3662","IRF4","chr6",0.359221732188153,4.39213660456972,6.29068638201187,1.78852123850717e-09,9.72703231249521e-08,11.13086558948
"ENSG00000188649","ENSG00000188649","387707","CC2D2B","chr10",0.494664548632937,2.9310917124166,6.25997939996048,2.11222709900653e-09,1.10739842346714e-07,11.0951873048214
"ENSG00000136938","ENSG00000136938","10541","ANP32B","chr9",-0.498994754204742,4.73876965051004,-6.28587937025754,1.83577247833391e-09,9.9427561460837e-08,11.0908599740375
"ENSG00000140307","ENSG00000140307","2958","GTF2A2","chr15",-0.255737101546308,4.24201305284776,-6.27755506717929,1.9205110738924e-09,1.02743423042888e-07,11.0659235032214
"ENSG00000101474","ENSG00000101474","57136","APMAP","chr20",-0.415016013356849,7.84928870129557,-6.27758828627735,1.92016540478121e-09,1.02743423042888e-07,11.0658777132965
"ENSG00000189060","ENSG00000189060","3005","H1-0","chr22",-0.823972587837737,4.81309892619913,-6.28150798845045,1.87980370736412e-09,1.01393362931776e-07,11.0653926328753
"ENSG00000010404","ENSG00000010404","3423","IDS","chrX",0.385216597619315,7.20706503022131,6.27134351374964,1.98623152676994e-09,1.05398933689772e-07,11.0132300109439
"ENSG00000254999","ENSG00000254999","55845","BRK1","chr3",-0.263909346663833,5.93347100996681,-6.27407110600228,1.95710527457214e-09,1.04275523714703e-07,11.0119204700841
"ENSG00000116350","ENSG00000116350","6429","SRSF4","chr1",-0.169816861736512,6.8721890109451,-6.26938277725678,2.00743132004583e-09,1.06094364160648e-07,10.9995139804642
"ENSG00000172349","ENSG00000172349","3603","IL16","chr15",-0.206875015632306,9.19329350971901,-6.25712164673536,2.14512552698186e-09,1.12016574829288e-07,10.9978047779849
"ENSG00000005022","ENSG00000005022","292","SLC25A5","chrX",-0.295607497513681,5.78723979616295,-6.26731712922099,2.03000556103444e-09,1.06856557785054e-07,10.9760703601739
"ENSG00000116830","ENSG00000116830","8458","TTF2","chr1",0.252136658803245,4.50360460874866,6.25568377857174,2.16186781365276e-09,1.12442862831535e-07,10.941770291717
"ENSG00000118690","ENSG00000118690","84071","ARMC2","chr6",0.324913263139535,3.58113199834144,6.22864669230342,2.50164157969499e-09,1.29600854486412e-07,10.8695577700784
"ENSG00000168916","ENSG00000168916","57507","ZNF608","chr5",0.735054982344577,3.45030408236643,6.21987395029562,2.62275185319846e-09,1.35340191101859e-07,10.8510842306985
"ENSG00000129993","ENSG00000129993","863","CBFA2T3","chr16",-0.447873184137454,3.2573361385159,-6.21902831857973,2.63472547422505e-09,1.35424889375168e-07,10.8392347468105
"ENSG00000183160","ENSG00000183160","338773","TMEM119","chr12",1.07359548548156,0.225109802839578,6.30560843959302,1.64931734122434e-09,9.04502192109935e-08,10.8176849627822
"ENSG00000127951","ENSG00000127951","10875","FGL2","chr7",-0.432519556705889,9.78774732975193,-6.21117292974447,2.7485460392284e-09,1.39632530760336e-07,10.7787641783506
"ENSG00000064989","ENSG00000064989","10203","CALCRL","chr2",0.586992463961061,2.6224645722428,6.19257793777616,3.03754316260636e-09,1.5195831386367e-07,10.7577776143584
"ENSG00000140990","ENSG00000140990","4716","NDUFB10","chr16",-0.256184291886613,4.16454968631079,-6.21456226760354,2.69885671592652e-09,1.37641692512252e-07,10.7397433444949
"ENSG00000128228","ENSG00000128228","23753","SDF2L1","chr22",-0.373173075820072,2.24579834625488,-6.18462537093078,3.17004953714566e-09,1.57385754861243e-07,10.7341681202115
"ENSG00000103275","ENSG00000103275","7329","UBE2I","chr16",-0.194411471301565,5.81350729298311,-6.21616570911634,2.67565751471313e-09,1.36991574395879e-07,10.707675435879
"ENSG00000138964","ENSG00000138964","64098","PARVG","chr22",-0.225692452748442,7.16361230486199,-6.20970499545394,2.77034407003385e-09,1.39864503668053e-07,10.6929696593522
"ENSG00000136689","ENSG00000136689","3557","IL1RN","chr2",-0.390455109083207,5.37709957688995,-6.20942947990644,2.77445418125382e-09,1.39864503668053e-07,10.6747644279329
"ENSG00000182463","ENSG00000182463","128553","TSHZ2","chr20",0.540700033178929,3.36035002226306,6.17881066240547,3.27050539828814e-09,1.61152309230687e-07,10.6374535759243
